text,label,prediction
lmao some criminal white bitch gets a spot on global news for her dog shit pop corn business while still being on parole worlds fucked.,Toxic,Toxic
commie yid bastard.,Toxic,Toxic
fucking immigrants immigrants as far as the eyes can see.,Toxic,Toxic
christians stop being weak pussies stop putting up with people saying you are evil because some of the scripture makes dykes feel bad or that it outdated or the spanish empire or whatever jews and muslims are biblically cursed they do not and have never belonged in our countries.,Toxic,Toxic
some of you cook group owners are fucking retarded and it shows.,Toxic,Toxic
i think you are dreaming to an extent you are right but we have only dealt with a tiny minority of asians to date do not forget what the chinese did to their own people in the mao cultural revolution mainland chinese are a rapacious materialistic people that only respect money.,Toxic,Toxic
homosexuals legitimately despise and hate women because homosexuality itself is a rejection of women and the feminine gay men constantly try to sabotage their fag hag friends by encouraging them to be slutty and dress like total retards see the fashion industry.,Toxic,Toxic
naked nigger attacking white not h m in south africa bart train station in san francisco.,Toxic,Toxic
to all the homophobic assholes who are mad at chickfila there a special place in hell for you.,Toxic,Toxic
get a check and see now these hoes react.,Toxic,Toxic
my muslim pal asked me what it was like to be drunk oh you just make a cunt of yourself talk shit and want to fight the world i told him so it just like islam then he replied.,Toxic,Toxic
hopefully the alt right went armed and defended themselves shoot a few antifa faggots center of mass the rest might learn we do not have to take this bullshit from the left.,Toxic,Toxic
p at least harvey weinstein only raped and assaulted the gentiles not angelina jolie or gwyneth paltrow so he still a good jew.,Toxic,Toxic
user pakistanis are some real a holes they want their country to be an islamist jihadi country but expect other non muslim countries to be secular so there will be a hope of turning that other country into an islamist one by the way india is secular and beyond ur comprehension.,Toxic,Toxic
that britain new fab four then a jew a nigger a ginger a bald ganch groovy.,Toxic,Toxic
some dykes be grown as hell dressing like they mom said they not allowed to get boy clothes.,Toxic,Toxic
why would any self respecting camel piss guzzling moslem give lurch the horseface the time of day.,Toxic,Toxic
yeah the other nazi faggots would probably call you a pussy if you did not swallow.,Toxic,Toxic
the golden sun kike shining like a new shekel in this big oven.,Toxic,Toxic
user he was a dirty gay cunt.,Toxic,Toxic
brown and black skin cultures seem disproportionately obsessed with white women because when it comes to attractiveness and mating nothing comes close to putting a paw on white women.,Toxic,Toxic
of course also noticing it mainly leftist whamen crying the loudest number shades of nigger migrant rape fantasies.,Toxic,Toxic
user user the guy mocked the bucks and got kicked in the face how are people so retarded they can not see it.,Toxic,Toxic
sexual harassment laws are largely bullshit and definitely need to be dramatically weakened anti discrimination laws should be challenged and exploited for the time being so that they are either made to protect straight white christian males like they cover protected minorities or are exposed as bs.,Toxic,Toxic
oh right ok look i am obviously dealing with a fucking moron here so we will have to leave it at that you just keep believing in your blank slate theory bro maybe you can adopt some niglets and prove us all wrong.,Toxic,Toxic
sorry about the nigger comment but even blacks do not like niggers.,Toxic,Toxic
user you do not even text me nomo hoe.,Toxic,Toxic
i see user she a sheeboon reich dyke like farakoon.,Toxic,Toxic
when i was young my goal was to be like jane curtin on snl an ignorant slut finally realized my goals.,Toxic,Toxic
tradition the most brutal fights every black friday can be found at walmart usually triggered by minorities fighting over shit made in china i do not care for my fellow asians much but i would trade all this ghetto trash in for boatloads of japanese and koreans speekfreely maga gabfam.,Toxic,Toxic
and fish smell sweaty in the raghead and body bags.,Toxic,Toxic
he got follower in presiden of safrica jacob gedleyihlekisa zuma expelled all white farmers.,Toxic,Toxic
no u do not jewish israeljewish people u wish u had but u have the nt like ur leaders instructed u can not dance number weddings with number arse so we jews have the original book because like moham the arabs u did not have number.,Toxic,Toxic
if donald trump was a president like woodrow wilson we the white race would have a president to remembered but trump used the white working class to achieve his goals as president he has done nothing for the white race he has however appeased blacks by immortalizing martin luther king jr.,Toxic,Toxic
its a sociology class what did you expect they are the laughing stock of every liberal arts department because their subject is retarded marxist ideology factory and they know it.,Toxic,Toxic
user refs are retardos.,Toxic,Toxic
blackwashing the jews may be the best attack against the blackwashing of whites.,Toxic,Toxic
lol we are triggered because we were banned from everywhere else because we hurt libs feelings too frequently and we are told that hurt feelz is worse than murder nice try kike.,Toxic,Toxic
hell yea bitch dis go hard as hell flocka i will suck big dick team slut all day and week month year and century i love big naps d i c k q u a d.,Toxic,Toxic
the parade needed at least one severed head in honor of muslim culture.,Toxic,Toxic
god there are such retarded people on this planet.,Toxic,Toxic
people undergo the level of degradation that lee ermey dishes out just to be on tv they do not get called faggot or nigger so i guess that makes it ok.,Toxic,Toxic
is it we are a global minority we already have a single mother gibs state that institutionalized cuckoldry why should they waste more resources on non whites wife up a white girl take care of your white kids this is not that difficult.,Toxic,Toxic
why do you dumb soggy fucking retardeds always put jew shit you dense ninners.,Toxic,Toxic
